id,latitude,longitude,address,event_type,event_cause,priority,requires_road_closure,status,corridor,zone,junction,start_datetime,closed_datetime,police_station,hour,day_of_week,is_peak_hour,severity_score,duration_mins,corridor_incident_count,zone_incident_count,is_active
FKID000082,12.969418,77.7006526,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",planned,construction,High,False,closed,ORR East 2,,,2024-03-07 21:23:16.629000+00:00,,HAL Old Airport,21.0,Thursday,1,5,,187.0,1.0,0
FKID000083,12.9613232,77.5644194,"5th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",unplanned,others,High,True,closed,Mysore Road,,,2024-03-07 21:14:45.233000+00:00,2024-03-17 02:20:28.972956+00:00,Chamarajpet,21.0,Thursday,1,6,13265.728999266667,743.0,1.0,0
FKID000084,12.959419,77.5165897,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",unplanned,others,Low,False,closed,Non-corridor,,,2024-03-07 21:28:44.841000+00:00,2024-03-19 20:38:36.845639+00:00,Byatarayanapura,21.0,Thursday,1,2,17229.866743983333,3124.0,1.0,0
FKID000085,12.9431035,77.6220445,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",unplanned,pot_holes,Low,False,closed,Non-corridor,,,2024-03-07 21:25:14.206000+00:00,2024-04-07 20:38:13.654819+00:00,Adugodi,21.0,Thursday,1,3,44592.990813649994,3124.0,1.0,0
FKID000086,12.8482637,77.6713737,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-01-31 02:47:16.032000+00:00,2024-01-31 04:10:44.744402+00:00,Electronic City,2.0,Wednesday,0,2,83.47854003333333,3124.0,1.0,0
FKID000087,12.96672,77.6093294,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-01-31 05:03:24.794000+00:00,2024-01-31 05:56:09.888569+00:00,Ashok Nagar,5.0,Wednesday,1,3,52.75157615,743.0,1.0,0
FKID000088,13.0253205,77.6400845,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 1,,,2024-03-07 21:35:50.715000+00:00,2024-03-07 22:50:40.247224+00:00,Banaswadi,21.0,Thursday,1,3,74.82553706666666,275.0,1.0,0
FKID000089,12.8561783,77.6645205,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-01-31 02:08:55.286000+00:00,,Electronic City,2.0,Wednesday,0,2,,3124.0,1.0,0
FKID000090,12.9641056,77.5825203,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,water_logging,High,False,closed,Mysore Road,,,2024-01-31 03:04:31.974000+00:00,2024-02-05 21:06:57.770431+00:00,Halasuru Gate,3.0,Wednesday,0,5,8282.429940516666,743.0,1.0,0
FKID000091,12.974757,77.5657216,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",unplanned,vehicle_breakdown,High,False,closed,Magadi Road,,,2024-01-31 01:22:31.388000+00:00,,Magadi Road,1.0,Wednesday,0,3,,245.0,1.0,0
FKID000092,12.9640011,77.5836093,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-01-31 01:45:45.370000+00:00,,Halasuru Gate,1.0,Wednesday,0,3,,743.0,1.0,0
FKID000093,12.9480512,77.5343585,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-01-31 04:21:01.833000+00:00,2024-01-31 05:08:43.227334+00:00,Byatarayanapura,4.0,Wednesday,0,3,47.68990556666667,743.0,1.0,0
FKID000094,12.9245654,77.6739287,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-01-31 03:31:13.977000+00:00,,Bellandur,3.0,Wednesday,0,3,,244.0,1.0,0
FKID000095,13.0078566,77.5920655,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",unplanned,tree_fall,Low,False,closed,Non-corridor,,,2024-03-07 21:47:02.800000+00:00,2024-03-07 21:55:40.010876+00:00,R.T. Nagar,21.0,Thursday,1,3,8.620181266666666,3124.0,1.0,0
FKID000096,13.0035862,77.5721203,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",unplanned,tree_fall,Low,True,active,Non-corridor,,,2024-03-07 21:49:19.785000+00:00,,Malleshwaram,21.0,Thursday,1,6,,3124.0,1.0,1
FKID000097,12.9854129,77.5941024,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,others,High,False,active,CBD 2,,,2024-03-07 21:59:21.123000+00:00,,Cubbon Park,21.0,Thursday,1,3,,104.0,1.0,1
FKID000098,12.9272622,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",unplanned,tree_fall,Low,True,active,Non-corridor,,,2024-03-07 21:57:57.213000+00:00,,Jayanagara,21.0,Thursday,1,6,,3124.0,1.0,1
FKID000099,13.0022504,77.5722138,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",unplanned,tree_fall,Low,True,closed,Non-corridor,,,2024-03-07 21:37:11.187000+00:00,2024-03-13 23:38:21.570788+00:00,Sadashivanagar,21.0,Thursday,1,6,8761.173063133332,3124.0,1.0,0
FKID000100,12.9586724,77.5629452,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",unplanned,tree_fall,High,True,closed,Mysore Road,,,2024-03-07 21:34:37.863000+00:00,2024-03-17 02:20:25.340422+00:00,Chamarajpet,21.0,Thursday,1,7,13245.791290366667,743.0,1.0,0
FKID000101,13.0369808,77.5895122,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,,,2024-01-31 03:11:13.623000+00:00,,Hebbala,3.0,Wednesday,0,3,,610.0,1.0,0
FKID000102,12.9169077,77.5737827,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-01-31 03:23:09.510000+00:00,,Jayanagara,3.0,Wednesday,0,2,,3124.0,1.0,0
FKID000103,12.9047066,77.6016042,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",unplanned,pot_holes,High,False,active,Bannerghata Road,,,2024-03-07 22:01:11.729000+00:00,,J.P. Nagar,22.0,Thursday,1,4,,209.0,1.0,1
FKID000104,12.9047995,77.6017019,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",unplanned,pot_holes,High,False,active,Bannerghata Road,,,2024-03-07 22:02:40.027000+00:00,,J.P. Nagar,22.0,Thursday,1,4,,209.0,1.0,1
FKID000105,12.9774707,77.5457303,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",unplanned,water_logging,High,False,active,West of Chord Road,,,2024-03-07 22:06:56.368000+00:00,,Vijayanagara,22.0,Thursday,1,5,,174.0,1.0,1
FKID000106,12.904781,77.6015741,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",unplanned,pot_holes,High,False,active,Bannerghata Road,,,2024-03-07 22:07:52.537000+00:00,,J.P. Nagar,22.0,Thursday,1,4,,209.0,1.0,1
FKID000107,12.9238693,77.5536044,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR West 1,,,2024-01-31 05:41:26.253000+00:00,2024-01-31 08:02:27.928046+00:00,Banashankari,5.0,Wednesday,1,3,141.02791743333333,168.0,1.0,0
FKID000108,12.9585656,77.5932824,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,others,Low,False,active,Non-corridor,,,2024-01-31 07:26:39.082000+00:00,,Ashok Nagar,7.0,Wednesday,1,2,,3124.0,1.0,1
FKID000109,12.9601533,77.5633429,"6th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",unplanned,tree_fall,High,False,closed,Mysore Road,,,2024-03-07 22:16:53.889000+00:00,2024-03-17 02:20:18.871464+00:00,Chamarajpet,22.0,Thursday,1,4,13203.4163744,743.0,1.0,0
FKID000110,12.9578001,77.5631189,"4th Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",unplanned,tree_fall,Low,False,closed,Non-corridor,,,2024-03-07 22:08:18.693000+00:00,2024-03-17 02:20:21.257177+00:00,Chamarajpet,22.0,Thursday,1,3,13212.042736283332,3124.0,1.0,0
FKID000111,12.95836,77.5776317,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-07 22:28:07.464000+00:00,,City Market,22.0,Thursday,1,2,,3124.0,1.0,0
FKID000112,12.9187567,77.621505,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,pot_holes,High,False,closed,ORR East 1,South Zone 2,SilkBoardJunc,2023-12-16 02:15:10.244000+00:00,2024-04-13 01:11:51.740711+00:00,Madiwala,2.0,Saturday,0,4,171296.69161185002,244.0,354.0,0
FKID000113,13.0331905,77.5901915,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,construction,High,False,closed,Bellary Road 1,,,2024-03-07 22:40:56.720000+00:00,2024-03-08 07:46:19.124181+00:00,Hebbala,22.0,Thursday,1,5,545.3734030166667,610.0,1.0,0
FKID000114,12.9360494,77.6154975,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",unplanned,vehicle_breakdown,Low,True,closed,Non-corridor,,,2024-03-07 20:31:07.587000+00:00,,Adugodi,20.0,Thursday,1,5,,3124.0,1.0,0
FKID000115,12.9784088,77.6285392,"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",unplanned,water_logging,High,False,active,Old Madras Road,,,2024-03-07 22:55:04.919000+00:00,,Halasur,22.0,Thursday,1,5,,263.0,1.0,1
FKID000116,12.9873237,77.6037885,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",unplanned,pot_holes,Low,False,active,Non-corridor,,,2024-03-07 22:33:02.896000+00:00,,Shivajinagar,22.0,Thursday,1,3,,3124.0,1.0,1
FKID000117,13.0190323,77.654465,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 1,,,2024-03-07 22:48:31.761000+00:00,,Banaswadi,22.0,Thursday,1,3,,275.0,1.0,0
FKID000118,13.0446713,77.5828869,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",unplanned,congestion,High,False,closed,ORR North 2,,,2024-01-31 05:48:22.545000+00:00,,Kodigehalli,5.0,Wednesday,1,5,,235.0,1.0,0
FKID000119,12.9119892,77.6254956,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,,,2024-01-31 06:15:45.828000+00:00,,Madiwala,6.0,Wednesday,1,3,,298.0,1.0,0
FKID000120,12.9893579,77.5064443,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",unplanned,vehicle_breakdown,High,False,closed,Magadi Road,,,2024-01-31 05:56:24.296000+00:00,,Kamakshipalya,5.0,Wednesday,1,3,,245.0,1.0,0
FKID000121,13.0152581,77.5639687,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,,,2024-03-07 19:49:46.025000+00:00,,Sadashivanagar,19.0,Thursday,1,3,,458.0,1.0,0
FKID000122,12.9392829,77.5596125,"5th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",unplanned,tree_fall,Low,True,closed,Non-corridor,,,2024-03-07 23:06:49.704000+00:00,2024-03-08 00:08:37.381719+00:00,Basavanagudi,23.0,Thursday,0,6,61.79462865,3124.0,1.0,0
FKID000123,12.9614398,77.5600867,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-01-31 08:57:24.573000+00:00,2024-01-31 10:39:45.991392+00:00,Chamarajpet,8.0,Wednesday,1,3,102.3569732,743.0,1.0,0
FKID000124,12.9194445,77.6215536,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,,,2024-01-31 08:05:37.513000+00:00,,Madiwala,8.0,Wednesday,1,3,,298.0,1.0,0
FKID000125,13.0501731,77.4947759,"Mumbai Bengaluru Highway, Pride Altius, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",unplanned,construction,Low,False,active,Non-corridor,,,2024-01-31 11:11:49.384000+00:00,,Chikkabanavara,11.0,Wednesday,0,4,,3124.0,1.0,1
FKID000126,12.8400906,77.6764868,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",unplanned,accident,Low,False,closed,Non-corridor,,,2024-01-31 16:11:31.242000+00:00,,Electronic City,16.0,Wednesday,0,6,,3124.0,1.0,0
FKID000127,13.042636,77.5147881,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",unplanned,accident,High,False,closed,Tumkur Road,,,2024-01-31 19:13:08.144000+00:00,,Chikkabanavara,19.0,Wednesday,1,7,,458.0,1.0,0
FKID000128,12.9110914,77.6001308,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",unplanned,vehicle_breakdown,High,False,closed,Bannerghata Road,,,2024-01-31 19:17:09.201000+00:00,,Mico Layout,19.0,Wednesday,1,3,,209.0,1.0,0
FKID000129,12.9516567,77.500185,"Bangalore University Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",unplanned,others,Low,False,closed,Non-corridor,West Zone 1,RingRoad-UllalJunction,2023-12-30 09:28:08.173000+00:00,2024-04-13 02:16:57.822579+00:00,Jnanabharathi,9.0,Saturday,0,2,150768.82749298334,3124.0,433.0,0
FKID000130,12.9698017,77.7319617,"Nallurahalli Main Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",unplanned,pot_holes,Low,False,active,,,,2024-01-31 20:10:41.586000+00:00,,Whitefield,20.0,Wednesday,1,3,,1.0,1.0,1
FKID000131,13.114305,77.60655,"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,,,2024-01-31 20:34:20.329000+00:00,2024-01-31 22:16:52.605981+00:00,Yelahanka,20.0,Wednesday,1,3,102.53794968333334,379.0,1.0,0
FKID000132,12.9900159,77.5025425,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",unplanned,vehicle_breakdown,High,False,closed,Magadi Road,,,2024-01-31 20:33:08.407000+00:00,2024-01-31 22:19:37.431017+00:00,Kamakshipalya,20.0,Wednesday,1,3,106.48373361666667,245.0,1.0,0
FKID000133,13.0424443,77.5147257,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",unplanned,accident,High,False,closed,Tumkur Road,,,2024-01-31 19:14:30.018000+00:00,,Chikkabanavara,19.0,Wednesday,1,7,,458.0,1.0,0
FKID000134,12.9216832,77.6199372,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",unplanned,vehicle_breakdown,High,True,closed,Hosur Road,,,2024-01-31 19:45:59.207000+00:00,2024-01-31 21:01:20.762150+00:00,Madiwala,19.0,Wednesday,1,6,75.3592525,298.0,1.0,0
FKID000135,13.0467369,77.575502,"Gundappa Road, Basaveshwara Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",unplanned,others,High,False,closed,ORR North 2,North Zone 2,BhadrappaLayout,2023-12-21 07:01:13.955000+00:00,2024-01-31 20:51:40.338617+00:00,Kodigehalli,7.0,Thursday,1,3,59870.439726950004,235.0,413.0,0
FKID000136,13.0427379,77.5892891,"Outer Ring Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,,,2024-01-31 20:51:52.146000+00:00,,Kodigehalli,20.0,Wednesday,1,3,,610.0,1.0,0
FKID000137,13.0308555,77.5359082,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,,,2024-01-31 20:38:26.221000+00:00,,Yeshwanthpura,20.0,Wednesday,1,3,,458.0,1.0,0
FKID000138,13.0161873,77.7093516,"Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",unplanned,pot_holes,Low,True,closed,Non-corridor,,,2024-01-21 00:50:18.118000+00:00,2024-01-21 06:55:31.729035+00:00,K.R. Pura,0.0,Sunday,0,6,365.2268505833334,3124.0,1.0,0
FKID000139,12.9693576,77.7006406,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",planned,construction,High,False,closed,ORR East 2,,,2024-01-31 21:05:04.750000+00:00,,HAL Old Airport,21.0,Wednesday,1,5,,187.0,1.0,0
FKID000140,12.9625526,77.5916298,"Mission Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-07 21:35:39.063000+00:00,,Halasuru Gate,21.0,Thursday,1,2,,3124.0,1.0,0
FKID000141,12.9893817,77.5927844,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,others,Low,False,active,Non-corridor,,,2024-03-07 23:28:51.195000+00:00,,Cubbon Park,23.0,Thursday,0,2,,3124.0,1.0,1
FKID000142,12.938565,77.6979933,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,water_logging,High,False,closed,ORR East 1,,,2024-03-07 23:17:27.277000+00:00,2024-03-08 00:07:25.634007+00:00,HAL Old Airport,23.0,Thursday,0,5,49.972616783333336,244.0,1.0,0
FKID000143,12.9690624,77.5872736,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,True,closed,Mysore Road,,,2024-03-07 23:36:30.807000+00:00,2024-03-08 01:28:08.082546+00:00,Halasuru Gate,23.0,Thursday,0,6,111.6212591,743.0,1.0,0
FKID000144,12.961311,77.55932,"BGS Flyover, Cobaley Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",unplanned,tree_fall,High,True,closed,Mysore Road,,,2024-03-07 23:41:21.369000+00:00,2024-03-17 02:20:16.561165+00:00,Chamarajpet,23.0,Thursday,0,7,13118.919869416666,743.0,1.0,0
FKID000145,12.9146696,77.5640607,"Subramanyapura Main Road, Bendre Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",unplanned,road_conditions,High,False,closed,ORR West 1,,,2024-01-31 21:52:18.310000+00:00,2024-03-11 00:53:48.220869+00:00,K.S. Layout,21.0,Wednesday,1,4,56341.49851448333,168.0,1.0,0
FKID000146,12.9173038,77.5882958,"46th Cross Road, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-01-31 21:09:52.368000+00:00,,Jayanagara,21.0,Wednesday,1,2,,3124.0,1.0,0
FKID000147,12.9144686,77.5650362,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",unplanned,road_conditions,High,False,active,ORR West 1,,,2024-01-31 21:59:26.148000+00:00,,Banashankari,21.0,Wednesday,1,4,,168.0,1.0,1
FKID000148,12.9144815,77.5650493,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",unplanned,road_conditions,High,False,active,ORR West 1,,,2024-01-31 21:33:45.025000+00:00,,Banashankari,21.0,Wednesday,1,4,,168.0,1.0,1
FKID000149,12.9113626,77.5999548,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",unplanned,vehicle_breakdown,High,False,closed,Bannerghata Road,,,2024-01-31 19:00:04.306000+00:00,,Mico Layout,19.0,Wednesday,1,3,,209.0,1.0,0
FKID000150,12.9353705,77.5182037,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-01-31 21:03:56.011000+00:00,,Byatarayanapura,21.0,Wednesday,1,3,,743.0,1.0,0
FKID000151,12.9216444,77.5940415,"38th Cross Road, Putlanpalya, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",unplanned,tree_fall,Low,True,active,Non-corridor,,,2024-03-07 23:51:40.169000+00:00,,Jayanagara,23.0,Thursday,0,6,,3124.0,1.0,1
FKID000152,12.9246541,77.6497438,"Sarjapur Marathahalli Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-01-31 22:01:00.508000+00:00,,HAL Old Airport,22.0,Wednesday,1,3,,244.0,1.0,0
FKID000153,12.9145147,77.5649877,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",unplanned,road_conditions,High,False,active,ORR West 1,,,2024-01-31 22:04:51.071000+00:00,,Banashankari,22.0,Wednesday,1,4,,168.0,1.0,1
FKID000154,12.9145447,77.5650079,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",unplanned,road_conditions,High,False,active,ORR West 1,,,2024-01-31 22:05:42.862000+00:00,,Banashankari,22.0,Wednesday,1,4,,168.0,1.0,1
FKID000155,12.9635928,77.6263774,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-01-31 20:27:48.879000+00:00,,Halasur,20.0,Wednesday,1,2,,3124.0,1.0,0
FKID000156,13.0310785,77.5357035,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,,,2024-01-31 20:30:44.759000+00:00,,Yeshwanthpura,20.0,Wednesday,1,3,,458.0,1.0,0
